Variable Name,Solution Value
"invest_proc[2027,proc,brine,lce]",0
"invest_proc[2027,proc,spod,loh]",1
"invest_proc[2027,proc,spod,lce]",0
"invest_proc[2027,proc,clay,loh]",0
"invest_proc[2027,proc,clay,lce]",1
"invest_proc[2028,proc,brine,loh]",0
"invest_proc[2028,proc,brine,lce]",0
"invest_proc[2028,proc,spod,loh]",0
"invest_proc[2028,proc,spod,lce]",0
"invest_proc[2028,proc,clay,loh]",1
"invest_proc[2028,proc,clay,lce]",1
"invest_proc[2029,proc,brine,loh]",0
"invest_proc[2029,proc,brine,lce]",0
"invest_proc[2029,proc,spod,loh]",0
"invest_proc[2029,proc,spod,lce]",0
"invest_proc[2029,proc,clay,loh]",1
"invest_proc[2029,proc,clay,lce]",1
"invest_proc[2030,proc,brine,loh]",0
"invest_proc[2030,proc,brine,lce]",0
"invest_proc[2030,proc,spod,loh]",0
"invest_proc[2030,proc,spod,lce]",0
"invest_proc[2030,proc,clay,loh]",1
"invest_proc[2030,proc,clay,lce]",1
"invest_proc[2031,proc,brine,loh]",0
"invest_proc[2031,proc,brine,lce]",0
"invest_proc[2031,proc,spod,loh]",1
"invest_proc[2031,proc,spod,lce]",0
"invest_proc[2031,proc,clay,loh]",0
"invest_proc[2031,proc,clay,lce]",1
"invest_proc[2032,proc,brine,loh]",0
"invest_proc[2032,proc,brine,lce]",0
"invest_proc[2032,proc,spod,loh]",0
"invest_proc[2032,proc,spod,lce]",0
"invest_proc[2032,proc,clay,loh]",1
"invest_proc[2032,proc,clay,lce]",1
"invest_proc[2033,proc,brine,loh]",0
"invest_proc[2033,proc,brine,lce]",0
"invest_proc[2033,proc,spod,loh]",1
"invest_proc[2033,proc,spod,lce]",0
"invest_proc[2033,proc,clay,loh]",0
"invest_proc[2033,proc,clay,lce]",1
"invest_proc[2034,proc,brine,loh]",0
"invest_proc[2034,proc,brine,lce]",0
"invest_proc[2034,proc,spod,loh]",1
"invest_proc[2034,proc,spod,lce]",0
"invest_proc[2034,proc,clay,loh]",0
"invest_proc[2034,proc,clay,lce]",1
"invest_proc[2035,proc,brine,loh]",0
"invest_proc[2035,proc,brine,lce]",0
"invest_proc[2035,proc,spod,loh]",0
"invest_proc[2035,proc,spod,lce]",0
"invest_proc[2035,proc,clay,loh]",1
"invest_proc[2035,proc,clay,lce]",1
"invest_proc[2036,proc,brine,loh]",0
"invest_proc[2036,proc,brine,lce]",0
"invest_proc[2036,proc,spod,loh]",0
"invest_proc[2036,proc,spod,lce]",0
"invest_proc[2036,proc,clay,loh]",1
"invest_proc[2036,proc,clay,lce]",1
"invest_proc[2037,proc,brine,loh]",0
"invest_proc[2037,proc,brine,lce]",0
"invest_proc[2037,proc,spod,loh]",0
"invest_proc[2037,proc,spod,lce]",0
"invest_proc[2037,proc,clay,loh]",1
"invest_proc[2037,proc,clay,lce]",1
"invest_proc[2038,proc,brine,loh]",0
"invest_proc[2038,proc,brine,lce]",0
"invest_proc[2038,proc,spod,loh]",0
"invest_proc[2038,proc,spod,lce]",0
"invest_proc[2038,proc,clay,loh]",1
"invest_proc[2038,proc,clay,lce]",1
"invest_proc[2039,proc,brine,loh]",0
"invest_proc[2039,proc,brine,lce]",0
"invest_proc[2039,proc,spod,loh]",0
"invest_proc[2039,proc,spod,lce]",0
"invest_proc[2039,proc,clay,loh]",1
"invest_proc[2039,proc,clay,lce]",1
"invest_proc[2040,proc,brine,loh]",0
"invest_proc[2040,proc,brine,lce]",0
"invest_proc[2040,proc,spod,loh]",0
"invest_proc[2040,proc,spod,lce]",0
"invest_proc[2040,proc,clay,loh]",1
"invest_proc[2040,proc,clay,lce]",1
"invest_proc[2041,proc,brine,loh]",0
"invest_proc[2041,proc,brine,lce]",0
"invest_proc[2041,proc,spod,loh]",0
"invest_proc[2041,proc,spod,lce]",0
"invest_proc[2041,proc,clay,loh]",1
"invest_proc[2041,proc,clay,lce]",1
"invest_proc[2042,proc,brine,loh]",0
"invest_proc[2042,proc,brine,lce]",0
"invest_proc[2042,proc,spod,loh]",0
"invest_proc[2042,proc,spod,lce]",1
"invest_proc[2042,proc,clay,loh]",1
"invest_proc[2042,proc,clay,lce]",0
"invest_proc[2043,proc,brine,loh]",0
"invest_proc[2043,proc,brine,lce]",0
"invest_proc[2043,proc,spod,loh]",1
"invest_proc[2043,proc,spod,lce]",0
"invest_proc[2043,proc,clay,loh]",0
"invest_proc[2043,proc,clay,lce]",1
"invest_proc[2044,proc,brine,loh]",0
"invest_proc[2044,proc,brine,lce]",0
"invest_proc[2044,proc,spod,loh]",0
"invest_proc[2044,proc,spod,lce]",0
"invest_proc[2044,proc,clay,loh]",1
"invest_proc[2044,proc,clay,lce]",1
"invest_proc[2045,proc,brine,loh]",0
"invest_proc[2045,proc,brine,lce]",0
"invest_proc[2045,proc,spod,loh]",0
"invest_proc[2045,proc,spod,lce]",0
"invest_proc[2045,proc,clay,loh]",1
"invest_proc[2045,proc,clay,lce]",1
"invest_proc[2046,proc,brine,loh]",0
"invest_proc[2046,proc,brine,lce]",0
"invest_proc[2046,proc,spod,loh]",0
"invest_proc[2046,proc,spod,lce]",0
"invest_proc[2046,proc,clay,loh]",1
"invest_proc[2046,proc,clay,lce]",1
"invest_proc[2047,proc,brine,loh]",0
"invest_proc[2047,proc,brine,lce]",0
"invest_proc[2047,proc,spod,loh]",0
"invest_proc[2047,proc,spod,lce]",0
"invest_proc[2047,proc,clay,loh]",1
"invest_proc[2047,proc,clay,lce]",1
"invest_proc[2048,proc,brine,loh]",0
"invest_proc[2048,proc,brine,lce]",0
"invest_proc[2048,proc,spod,loh]",0
"invest_proc[2048,proc,spod,lce]",0
"invest_proc[2048,proc,clay,loh]",1
"invest_proc[2048,proc,clay,lce]",1
"invest_proc[2049,proc,brine,loh]",0
"invest_proc[2049,proc,brine,lce]",0
"invest_proc[2049,proc,spod,loh]",0
"invest_proc[2049,proc,spod,lce]",0
"invest_proc[2049,proc,clay,loh]",1
"invest_proc[2049,proc,clay,lce]",1
"invest_proc[2050,proc,brine,loh]",0
"invest_proc[2050,proc,brine,lce]",0
"invest_proc[2050,proc,spod,loh]",0
"invest_proc[2050,proc,spod,lce]",0
"invest_proc[2050,proc,clay,loh]",1
"invest_proc[2050,proc,clay,lce]",1
"invest_proc[2051,proc,brine,loh]",0
"invest_proc[2051,proc,brine,lce]",0
"invest_proc[2051,proc,spod,loh]",0
"invest_proc[2051,proc,spod,lce]",0
"invest_proc[2051,proc,clay,loh]",1
"invest_proc[2051,proc,clay,lce]",1
"invest_proc[2052,proc,brine,loh]",0
"invest_proc[2052,proc,brine,lce]",0
"invest_proc[2052,proc,spod,loh]",0
"invest_proc[2052,proc,spod,lce]",0
"invest_proc[2052,proc,clay,loh]",1
"invest_proc[2052,proc,clay,lce]",1
"invest_proc[2053,proc,brine,loh]",0
"invest_proc[2053,proc,brine,lce]",0
"invest_proc[2053,proc,spod,loh]",0
"invest_proc[2053,proc,spod,lce]",0
"invest_proc[2053,proc,clay,loh]",1
"invest_proc[2053,proc,clay,lce]",1
"invest_proc[2054,proc,brine,loh]",0
"invest_proc[2054,proc,brine,lce]",0
"invest_proc[2054,proc,spod,loh]",0
"invest_proc[2054,proc,spod,lce]",0
"invest_proc[2054,proc,clay,loh]",1
"invest_proc[2054,proc,clay,lce]",1
"invest_proc[2055,proc,brine,loh]",0
"invest_proc[2055,proc,brine,lce]",0
"invest_proc[2055,proc,spod,loh]",0
"invest_proc[2055,proc,spod,lce]",0
"invest_proc[2055,proc,clay,loh]",1
"invest_proc[2055,proc,clay,lce]",1
"invest_proc[2056,proc,brine,loh]",0
"invest_proc[2056,proc,brine,lce]",0
"invest_proc[2056,proc,spod,loh]",1
"invest_proc[2056,proc,spod,lce]",0
"invest_proc[2056,proc,clay,loh]",0
"invest_proc[2056,proc,clay,lce]",1
"invest_proc[2057,proc,brine,loh]",0
"invest_proc[2057,proc,brine,lce]",0
"invest_proc[2057,proc,spod,loh]",0
"invest_proc[2057,proc,spod,lce]",0
"invest_proc[2057,proc,clay,loh]",1
"invest_proc[2057,proc,clay,lce]",1
"invest_proc[2058,proc,brine,loh]",0
"invest_proc[2058,proc,brine,lce]",0
"invest_proc[2058,proc,spod,loh]",0
"invest_proc[2058,proc,spod,lce]",0
"invest_proc[2058,proc,clay,loh]",1
"invest_proc[2058,proc,clay,lce]",1
"invest_proc[2059,proc,brine,loh]",0
"invest_proc[2059,proc,brine,lce]",0
"invest_proc[2059,proc,spod,loh]",0
"invest_proc[2059,proc,spod,lce]",1
"invest_proc[2059,proc,clay,loh]",1
"invest_proc[2059,proc,clay,lce]",0
"invest_proc[2060,proc,brine,loh]",0
"invest_proc[2060,proc,brine,lce]",0
"invest_proc[2060,proc,spod,loh]",0
"invest_proc[2060,proc,spod,lce]",0
"invest_proc[2060,proc,clay,loh]",1
"invest_proc[2060,proc,clay,lce]",1
"invest_proc[2061,proc,brine,loh]",0
"invest_proc[2061,proc,brine,lce]",0
"invest_proc[2061,proc,spod,loh]",0
"invest_proc[2061,proc,spod,lce]",0
"invest_proc[2061,proc,clay,loh]",1
"invest_proc[2061,proc,clay,lce]",1
"invest_proc[2062,proc,brine,loh]",0
"invest_proc[2062,proc,brine,lce]",0
"invest_proc[2062,proc,spod,loh]",0
"invest_proc[2062,proc,spod,lce]",0
"invest_proc[2062,proc,clay,loh]",1
"invest_proc[2062,proc,clay,lce]",1
"invest_proc[2063,proc,brine,loh]",0
"invest_proc[2063,proc,brine,lce]",0
"invest_proc[2063,proc,spod,loh]",0
"invest_proc[2063,proc,spod,lce]",0
"invest_proc[2063,proc,clay,loh]",1
"invest_proc[2063,proc,clay,lce]",1
"invest_proc[2064,proc,brine,loh]",0
"invest_proc[2064,proc,brine,lce]",0
"invest_proc[2064,proc,spod,loh]",1
"invest_proc[2064,proc,spod,lce]",0
"invest_proc[2064,proc,clay,loh]",0
"invest_proc[2064,proc,clay,lce]",1
"invest_proc[2065,proc,brine,loh]",0
"invest_proc[2065,proc,brine,lce]",0
"invest_proc[2065,proc,spod,loh]",0
"invest_proc[2065,proc,spod,lce]",0
"invest_proc[2065,proc,clay,loh]",1
"invest_proc[2065,proc,clay,lce]",1
"invest_proc[2066,proc,brine,loh]",0
"invest_proc[2066,proc,brine,lce]",0
"invest_proc[2066,proc,spod,loh]",0
"invest_proc[2066,proc,spod,lce]",0
"invest_proc[2066,proc,clay,loh]",1
"invest_proc[2066,proc,clay,lce]",1
"invest_proc[2067,proc,brine,loh]",0
"invest_proc[2067,proc,brine,lce]",0
"invest_proc[2067,proc,spod,loh]",0
"invest_proc[2067,proc,spod,lce]",0
"invest_proc[2067,proc,clay,loh]",1
"invest_proc[2067,proc,clay,lce]",1
"invest_proc[2068,proc,brine,loh]",0
"invest_proc[2068,proc,brine,lce]",0
"invest_proc[2068,proc,spod,loh]",0
"invest_proc[2068,proc,spod,lce]",0
"invest_proc[2068,proc,clay,loh]",1
"invest_proc[2068,proc,clay,lce]",1
"invest_proc[2069,proc,brine,loh]",0
"invest_proc[2069,proc,brine,lce]",0
"invest_proc[2069,proc,spod,loh]",0
"invest_proc[2069,proc,spod,lce]",0
"invest_proc[2069,proc,clay,loh]",1
"invest_proc[2069,proc,clay,lce]",1
"invest_proc[2070,proc,brine,loh]",0
"invest_proc[2070,proc,brine,lce]",0
"invest_proc[2070,proc,spod,loh]",0
"invest_proc[2070,proc,spod,lce]",0
"invest_proc[2070,proc,clay,loh]",1
"invest_proc[2070,proc,clay,lce]",1
"invest_proc[2071,proc,brine,loh]",0
"invest_proc[2071,proc,brine,lce]",0
"invest_proc[2071,proc,spod,loh]",0
"invest_proc[2071,proc,spod,lce]",0
"invest_proc[2071,proc,clay,loh]",1
"invest_proc[2071,proc,clay,lce]",1
"invest_proc[2072,proc,brine,loh]",0
"invest_proc[2072,proc,brine,lce]",0
"invest_proc[2072,proc,spod,loh]",0
"invest_proc[2072,proc,spod,lce]",0
"invest_proc[2072,proc,clay,loh]",1
"invest_proc[2072,proc,clay,lce]",1
"invest_proc[2073,proc,brine,loh]",0
"invest_proc[2073,proc,brine,lce]",0
"invest_proc[2073,proc,spod,loh]",0
"invest_proc[2073,proc,spod,lce]",0
"invest_proc[2073,proc,clay,loh]",1
"invest_proc[2073,proc,clay,lce]",1
"invest_proc[2074,proc,brine,loh]",0
"invest_proc[2074,proc,brine,lce]",0
"invest_proc[2074,proc,spod,loh]",0
"invest_proc[2074,proc,spod,lce]",0
"invest_proc[2074,proc,clay,loh]",1
"invest_proc[2074,proc,clay,lce]",1
"invest_proc[2075,proc,brine,loh]",0
"invest_proc[2075,proc,brine,lce]",0
"invest_proc[2075,proc,spod,loh]",0
"invest_proc[2075,proc,spod,lce]",0
"invest_proc[2075,proc,clay,loh]",1
"invest_proc[2075,proc,clay,lce]",1
"invest_proc[2076,proc,brine,loh]",0
"invest_proc[2076,proc,brine,lce]",0
"invest_proc[2076,proc,spod,loh]",0
"invest_proc[2076,proc,spod,lce]",0
"invest_proc[2076,proc,clay,loh]",1
"invest_proc[2076,proc,clay,lce]",1
"invest_proc[2077,proc,brine,loh]",0
"invest_proc[2077,proc,brine,lce]",0
"invest_proc[2077,proc,spod,loh]",0
"invest_proc[2077,proc,spod,lce]",0
"invest_proc[2077,proc,clay,loh]",1
"invest_proc[2077,proc,clay,lce]",1
"invest_proc[2078,proc,brine,loh]",0
"invest_proc[2078,proc,brine,lce]",0
"invest_proc[2078,proc,spod,loh]",0
"invest_proc[2078,proc,spod,lce]",0
"invest_proc[2078,proc,clay,loh]",1
"invest_proc[2078,proc,clay,lce]",1
"invest_proc[2079,proc,brine,loh]",0
"invest_proc[2079,proc,brine,lce]",0
"invest_proc[2079,proc,spod,loh]",0
"invest_proc[2079,proc,spod,lce]",0
"invest_proc[2079,proc,clay,loh]",1
"invest_proc[2079,proc,clay,lce]",1
"invest_proc[2080,proc,brine,loh]",0
"invest_proc[2080,proc,brine,lce]",0
"invest_proc[2080,proc,spod,loh]",0
"invest_proc[2080,proc,spod,lce]",0
"invest_proc[2080,proc,clay,loh]",1
"invest_proc[2080,proc,clay,lce]",1
"invest_proc[2081,proc,brine,loh]",0
"invest_proc[2081,proc,brine,lce]",0
"invest_proc[2081,proc,spod,loh]",0
"invest_proc[2081,proc,spod,lce]",0
"invest_proc[2081,proc,clay,loh]",1
"invest_proc[2081,proc,clay,lce]",1
"invest_proc[2082,proc,brine,loh]",0
"invest_proc[2082,proc,brine,lce]",0
"invest_proc[2082,proc,spod,loh]",0
"invest_proc[2082,proc,spod,lce]",0
"invest_proc[2082,proc,clay,loh]",1
"invest_proc[2082,proc,clay,lce]",1
"invest_proc[2083,proc,brine,loh]",0
"invest_proc[2083,proc,brine,lce]",0
"invest_proc[2083,proc,spod,loh]",0
"invest_proc[2083,proc,spod,lce]",0
"invest_proc[2083,proc,clay,loh]",1
"invest_proc[2083,proc,clay,lce]",1
"invest_proc[2084,proc,brine,loh]",0
"invest_proc[2084,proc,brine,lce]",0
"invest_proc[2084,proc,spod,loh]",0
"invest_proc[2084,proc,spod,lce]",0
"invest_proc[2084,proc,clay,loh]",1
"invest_proc[2084,proc,clay,lce]",1
"invest_proc[2085,proc,brine,loh]",0
"invest_proc[2085,proc,brine,lce]",0
"invest_proc[2085,proc,spod,loh]",1
"invest_proc[2085,proc,spod,lce]",0
"invest_proc[2085,proc,clay,loh]",0
"invest_proc[2085,proc,clay,lce]",1
"invest_proc[2086,proc,brine,loh]",0
"invest_proc[2086,proc,brine,lce]",0
"invest_proc[2086,proc,spod,loh]",0
"invest_proc[2086,proc,spod,lce]",0
"invest_proc[2086,proc,clay,loh]",1
"invest_proc[2086,proc,clay,lce]",1
"invest_proc[2087,proc,brine,loh]",0
"invest_proc[2087,proc,brine,lce]",0
"invest_proc[2087,proc,spod,loh]",0
"invest_proc[2087,proc,spod,lce]",0
"invest_proc[2087,proc,clay,loh]",1
"invest_proc[2087,proc,clay,lce]",1
"invest_proc[2088,proc,brine,loh]",0
"invest_proc[2088,proc,brine,lce]",0
"invest_proc[2088,proc,spod,loh]",0
"invest_proc[2088,proc,spod,lce]",0
"invest_proc[2088,proc,clay,loh]",1
"invest_proc[2088,proc,clay,lce]",1
"invest_proc[2089,proc,brine,loh]",0
"invest_proc[2089,proc,brine,lce]",0
"invest_proc[2089,proc,spod,loh]",1
"invest_proc[2089,proc,spod,lce]",0
"invest_proc[2089,proc,clay,loh]",0
"invest_proc[2089,proc,clay,lce]",1
"invest_proc[2090,proc,brine,loh]",0
"invest_proc[2090,proc,brine,lce]",0
"invest_proc[2090,proc,spod,loh]",0
"invest_proc[2090,proc,spod,lce]",0
"invest_proc[2090,proc,clay,loh]",1
"invest_proc[2090,proc,clay,lce]",1
"invest_proc[2091,proc,brine,loh]",0
"invest_proc[2091,proc,brine,lce]",0
"invest_proc[2091,proc,spod,loh]",0
"invest_proc[2091,proc,spod,lce]",0
"invest_proc[2091,proc,clay,loh]",1
"invest_proc[2091,proc,clay,lce]",1
"invest_proc[2092,proc,brine,loh]",0
"invest_proc[2092,proc,brine,lce]",0
"invest_proc[2092,proc,spod,loh]",0
"invest_proc[2092,proc,spod,lce]",0
"invest_proc[2092,proc,clay,loh]",1
"invest_proc[2092,proc,clay,lce]",1
"invest_proc[2093,proc,brine,loh]",0
"invest_proc[2093,proc,brine,lce]",0
"invest_proc[2093,proc,spod,loh]",0
"invest_proc[2093,proc,spod,lce]",0
"invest_proc[2093,proc,clay,loh]",1
"invest_proc[2093,proc,clay,lce]",1
"invest_proc[2094,proc,brine,loh]",0
"invest_proc[2094,proc,brine,lce]",0
"invest_proc[2094,proc,spod,loh]",0
"invest_proc[2094,proc,spod,lce]",0
"invest_proc[2094,proc,clay,loh]",1
"invest_proc[2094,proc,clay,lce]",1
"invest_proc[2095,proc,brine,loh]",0
"invest_proc[2095,proc,brine,lce]",0
"invest_proc[2095,proc,spod,loh]",0
"invest_proc[2095,proc,spod,lce]",0
"invest_proc[2095,proc,clay,loh]",1
"invest_proc[2095,proc,clay,lce]",1
"invest_proc[2096,proc,brine,loh]",0
"invest_proc[2096,proc,brine,lce]",0
"invest_proc[2096,proc,spod,loh]",0
"invest_proc[2096,proc,spod,lce]",0
"invest_proc[2096,proc,clay,loh]",1
"invest_proc[2096,proc,clay,lce]",1
"invest_proc[2097,proc,brine,loh]",0
"invest_proc[2097,proc,brine,lce]",0
"invest_proc[2097,proc,spod,loh]",0
"invest_proc[2097,proc,spod,lce]",0
"invest_proc[2097,proc,clay,loh]",1
"invest_proc[2097,proc,clay,lce]",1
"invest_proc[2098,proc,brine,loh]",0
"invest_proc[2098,proc,brine,lce]",0
"invest_proc[2098,proc,spod,loh]",0
"invest_proc[2098,proc,spod,lce]",0
"invest_proc[2098,proc,clay,loh]",1
"invest_proc[2098,proc,clay,lce]",1
"invest_proc[2099,proc,brine,loh]",0
"invest_proc[2099,proc,brine,lce]",0
"invest_proc[2099,proc,spod,loh]",0
"invest_proc[2099,proc,spod,lce]",0
"invest_proc[2099,proc,clay,loh]",1
"invest_proc[2099,proc,clay,lce]",1
"invest_proc[2100,proc,brine,loh]",0
"invest_proc[2100,proc,brine,lce]",0
"invest_proc[2100,proc,spod,loh]",0
"invest_proc[2100,proc,spod,lce]",0
"invest_proc[2100,proc,clay,loh]",1
"invest_proc[2100,proc,clay,lce]",1
"capacity_proc[2020,proc,brine,loh]",0
"capacity_proc[2020,proc,brine,lce]",0
"capacity_proc[2020,proc,spod,loh]",0
"capacity_proc[2020,proc,spod,lce]",0
"capacity_proc[2020,proc,clay,loh]",47.78918811
"capacity_proc[2020,proc,clay,lce]",45.33939429
"capacity_proc[2021,proc,brine,loh]",0
"capacity_proc[2021,proc,brine,lce]",0
"capacity_proc[2021,proc,spod,loh]",0
"capacity_proc[2021,proc,spod,lce]",0
"capacity_proc[2021,proc,clay,loh]",105.7999445
"capacity_proc[2021,proc,clay,lce]",73.49354568
"capacity_proc[2022,proc,brine,loh]",0
"capacity_proc[2022,proc,brine,lce]",0
"capacity_proc[2022,proc,spod,loh]",0
"capacity_proc[2022,proc,spod,lce]",0
"capacity_proc[2022,proc,clay,loh]",166.0778321
"capacity_proc[2022,proc,clay,lce]",111.3772252
"capacity_proc[2023,proc,brine,loh]",0
"capacity_proc[2023,proc,brine,lce]",0
"capacity_proc[2023,proc,spod,loh]",0
"capacity_proc[2023,proc,spod,lce]",145.1675567
"capacity_proc[2023,proc,clay,loh]",208.6205446
"capacity_proc[2023,proc,clay,lce]",0
"capacity_proc[2024,proc,brine,loh]",0
"capacity_proc[2024,proc,brine,lce]",0
"capacity_proc[2024,proc,spod,loh]",0
"capacity_proc[2024,proc,spod,lce]",0
"capacity_proc[2024,proc,clay,loh]",255.7887705
"capacity_proc[2024,proc,clay,lce]",167.7407651
"capacity_proc[2025,proc,brine,loh]",0
"capacity_proc[2025,proc,brine,lce]",0
"capacity_proc[2025,proc,spod,loh]",0
"capacity_proc[2025,proc,spod,lce]",0
"capacity_proc[2025,proc,clay,loh]",293.3487742
"capacity_proc[2025,proc,clay,lce]",188.3539945
"capacity_proc[2026,proc,brine,loh]",0
"capacity_proc[2026,proc,brine,lce]",0
"capacity_proc[2026,proc,spod,loh]",0
"capacity_proc[2026,proc,spod,lce]",0
"capacity_proc[2026,proc,clay,loh]",324.2458082
"capacity_proc[2026,proc,clay,lce]",207.9710174
"capacity_proc[2027,proc,brine,loh]",0
"capacity_proc[2027,proc,brine,lce]",0
"capacity_proc[2027,proc,spod,loh]",357.9762035
"capacity_proc[2027,proc,spod,lce]",0
"capacity_proc[2027,proc,clay,loh]",0
"capacity_proc[2027,proc,clay,lce]",229.5056889
"capacity_proc[2028,proc,brine,loh]",0
"capacity_proc[2028,proc,brine,lce]",0
"capacity_proc[2028,proc,spod,loh]",0
"capacity_proc[2028,proc,spod,lce]",0
"capacity_proc[2028,proc,clay,loh]",394.7224873
"capacity_proc[2028,proc,clay,lce]",253.1230987
"capacity_proc[2029,proc,brine,loh]",0
"capacity_proc[2029,proc,brine,lce]",0
"capacity_proc[2029,proc,spod,loh]",0
"capacity_proc[2029,proc,spod,lce]",0
"capacity_proc[2029,proc,clay,loh]",434.665571
"capacity_proc[2029,proc,clay,lce]",278.9992784
"capacity_proc[2030,proc,brine,loh]",0
"capacity_proc[2030,proc,brine,lce]",0
"capacity_proc[2030,proc,spod,loh]",0
"capacity_proc[2030,proc,spod,lce]",0
"capacity_proc[2030,proc,clay,loh]",464.1248825
"capacity_proc[2030,proc,clay,lce]",256.0265441
"capacity_proc[2031,proc,brine,loh]",0
"capacity_proc[2031,proc,brine,lce]",0
"capacity_proc[2031,proc,spod,loh]",504.6299747
"capacity_proc[2031,proc,spod,lce]",0
"capacity_proc[2031,proc,clay,loh]",0
"capacity_proc[2031,proc,clay,lce]",278.3704846
"capacity_proc[2032,proc,brine,loh]",0
"capacity_proc[2032,proc,brine,lce]",0
"capacity_proc[2032,proc,spod,loh]",0
"capacity_proc[2032,proc,spod,lce]",0
"capacity_proc[2032,proc,clay,loh]",547.8218042
"capacity_proc[2032,proc,clay,lce]",302.1965178
"capacity_proc[2033,proc,brine,loh]",0
"capacity_proc[2033,proc,brine,lce]",0
"capacity_proc[2033,proc,spod,loh]",593.7473597
"capacity_proc[2033,proc,spod,lce]",0
"capacity_proc[2033,proc,clay,loh]",0
"capacity_proc[2033,proc,clay,lce]",327.5305641
"capacity_proc[2034,proc,brine,loh]",0
"capacity_proc[2034,proc,brine,lce]",0
"capacity_proc[2034,proc,spod,loh]",642.4346318
"capacity_proc[2034,proc,spod,lce]",0
"capacity_proc[2034,proc,clay,loh]",0
"capacity_proc[2034,proc,clay,lce]",354.3880641
"capacity_proc[2035,proc,brine,loh]",0
"capacity_proc[2035,proc,brine,lce]",0
"capacity_proc[2035,proc,spod,loh]",0
"capacity_proc[2035,proc,spod,lce]",0
"capacity_proc[2035,proc,clay,loh]",693.8904029
"capacity_proc[2035,proc,clay,lce]",382.7727591
"capacity_proc[2036,proc,brine,loh]",0
"capacity_proc[2036,proc,brine,lce]",0
"capacity_proc[2036,proc,spod,loh]",0
"capacity_proc[2036,proc,spod,lce]",0
"capacity_proc[2036,proc,clay,loh]",748.0982881
"capacity_proc[2036,proc,clay,lce]",412.6756108
"capacity_proc[2037,proc,brine,loh]",0
"capacity_proc[2037,proc,brine,lce]",0
"capacity_proc[2037,proc,spod,loh]",0
"capacity_proc[2037,proc,spod,lce]",0
"capacity_proc[2037,proc,clay,loh]",805.0171233
"capacity_proc[2037,proc,clay,lce]",444.0739115
"capacity_proc[2038,proc,brine,loh]",0
"capacity_proc[2038,proc,brine,lce]",0
"capacity_proc[2038,proc,spod,loh]",0
"capacity_proc[2038,proc,spod,lce]",0
"capacity_proc[2038,proc,clay,loh]",864.5797949
"capacity_proc[2038,proc,clay,lce]",476.9306394
"capacity_proc[2039,proc,brine,loh]",0
"capacity_proc[2039,proc,brine,lce]",0
"capacity_proc[2039,proc,spod,loh]",0
"capacity_proc[2039,proc,spod,lce]",0
"capacity_proc[2039,proc,clay,loh]",926.6926036
"capacity_proc[2039,proc,clay,lce]",511.1941068
"capacity_proc[2040,proc,brine,loh]",0
"capacity_proc[2040,proc,brine,lce]",0
"capacity_proc[2040,proc,spod,loh]",0
"capacity_proc[2040,proc,spod,lce]",0
"capacity_proc[2040,proc,clay,loh]",972.7600872
"capacity_proc[2040,proc,clay,lce]",536.6064453
"capacity_proc[2041,proc,brine,loh]",0
"capacity_proc[2041,proc,brine,lce]",0
"capacity_proc[2041,proc,spod,loh]",0
"capacity_proc[2041,proc,spod,lce]",0
"capacity_proc[2041,proc,clay,loh]",1038.340715
"capacity_proc[2041,proc,clay,lce]",572.7828754
"capacity_proc[2042,proc,brine,loh]",0
"capacity_proc[2042,proc,brine,lce]",0
"capacity_proc[2042,proc,spod,loh]",0
"capacity_proc[2042,proc,spod,lce]",610.1029672
"capacity_proc[2042,proc,clay,loh]",1105.994572
"capacity_proc[2042,proc,clay,lce]",0
"capacity_proc[2043,proc,brine,loh]",0
"capacity_proc[2043,proc,brine,lce]",0
"capacity_proc[2043,proc,spod,loh]",1175.53173
"capacity_proc[2043,proc,spod,lce]",0
"capacity_proc[2043,proc,clay,loh]",0
"capacity_proc[2043,proc,clay,lce]",648.46195
"capacity_proc[2044,proc,brine,loh]",0
"capacity_proc[2044,proc,brine,lce]",0
"capacity_proc[2044,proc,spod,loh]",0
"capacity_proc[2044,proc,spod,lce]",0
"capacity_proc[2044,proc,clay,loh]",1246.742726
"capacity_proc[2044,proc,clay,lce]",687.7442766
"capacity_proc[2045,proc,brine,loh]",0
"capacity_proc[2045,proc,brine,lce]",0
"capacity_proc[2045,proc,spod,loh]",0
"capacity_proc[2045,proc,spod,lce]",0
"capacity_proc[2045,proc,clay,loh]",1319.401799
"capacity_proc[2045,proc,clay,lce]",727.8254099
"capacity_proc[2046,proc,brine,loh]",0
"capacity_proc[2046,proc,brine,lce]",0
"capacity_proc[2046,proc,spod,loh]",0
"capacity_proc[2046,proc,spod,lce]",0
"capacity_proc[2046,proc,clay,loh]",1393.270618
"capacity_proc[2046,proc,clay,lce]",768.5738793
"capacity_proc[2047,proc,brine,loh]",0
"capacity_proc[2047,proc,brine,lce]",0
"capacity_proc[2047,proc,spod,loh]",0
"capacity_proc[2047,proc,spod,lce]",0
"capacity_proc[2047,proc,clay,loh]",1468.102381
"capacity_proc[2047,proc,clay,lce]",809.8535397
"capacity_proc[2048,proc,brine,loh]",0
"capacity_proc[2048,proc,brine,lce]",0
"capacity_proc[2048,proc,spod,loh]",0
"capacity_proc[2048,proc,spod,lce]",0
"capacity_proc[2048,proc,clay,loh]",1543.646125
"capacity_proc[2048,proc,clay,lce]",851.5259527
